Variance Distance
1.1677788396624764e-23
-6.809794803894732e-24
-1.6121441233035563e-23
-5.082715637741139e-23
6.356945402559326e-23
5.167794199896562e-25
-2.017513689153726e-25
5.389318780767465e-23
3.2260891410687497e-24
-3.446585885637615e-27
-3.43133550561267e-25
-2.7959630176428292e-25
-3.710914598441634e-24
-3.912340735048104e-26
-2.09412813304564e-25
8.885729236409477e-27
-2.263568568134974e-25
8.41951694920046e-25
0.0
1.1932520325764952e-24
1.1018304253147752e-25
0.0
3.245093172323416e-25
-0.0
1.7448341046040428e-25
-4.7273151491246975e-25
3.9030826692659444e-24
-3.830703966017057e-24
2.767269962196094e-25
-3.2957977531409696e-25
-6.499276241488074e-25
9.106270503661568e-22
-0.0
-1.4792035984891565e-23
-9.996844175126622e-24
1.467127775643039e-26
-2.2808288949072456e-27
-3.5249173830384705e-24
-4.4998620522282933e-20
4.469641775255592e-24
2.3963908922492124e-23
1.0308324793635831e-22
7.986186276674197e-25
-9.037420246025305e-22
1.0289927499530133e-24
1.9198759896292495e-24
1.2924697071141057e-26
2.8229462308661285e-23
-5.316282476695897e-25
1.6277547357378488e-25
-7.244703056312681e-21
-5.298581955959234e-21
-3.3107108651461326e-25
-6.104022451253377e-25
1.6696793845977782e-25
3.36252281525621e-25
2.6294149809157172e-24
-7.334606416726354e-26
-4.52364397489937e-26
-1.0630722065363517e-23
3.1465901555918798e-24
1.7032079135472372e-20
-3.9768298680434025e-26
1.260482860491069e-22
7.40112005944314e-24
7.352716556026912e-25
2.8255737742436378e-24
-9.201772494672733e-25
1.1975191381196942e-22
