average distance
244479.20208098344
135334.86710962313
155842.33321015976
110592.6882771057
309.6685069025361
207971.53904108243
1904.3189239879962
178387.3225962522
37825.50769334918
628586.9097182638
36346.592842429825
99499.85775100377
114653.144009574
34832.81173235384
76048.86729912921
420164.9523123381
18399.263062450842
213825.6106913616
163907.9837125094
151137.81372383487
16455.131138588305
71314.41555877958
28183.806927727244
1619.9241664836682
76620.10972212479
44922.86803237242
157637.23390601086
35939.30799108297
739187.8592362527
155677.99973005234
247811.06763457836
1646745.8389896196
9513.277726447817
107319.41454716069
180654.9816787735
578.705775750547
2042913.106438329
21001.000174635326
1837653.6449325916
8130.216594515232
1294707.6291777308
45204.45179415007
91080.85229209108
61639.368407749855
11599.054390698868
360254.01739422814
50447.983655908865
13466.340036620593
178639.431811093
38049.62482004618
815198.4463472377
181438.16190630384
160465.33524536705
93368.26909294799
281706.2334698382
394827.8209028178
34521.61072772105
8221.997754507795
317920.3880144089
138128.87580714654
18708.374215391046
113775.99343071846
45403.58859653923
136565.93369055
12132.333467462153
23386.651136150533
9228.177147310442
11200.497418695946
26237.63852782917
12181.45256826725
164224.42773160688
5962.214224251272
20995.49966458813
30195.31721840596
91913.08632027991
6292.111720795152
47002.514364072886
80053.02722820449
29775.134743616683
25582.30500476129
17531.516976694907
149218.28414646102
619637.4780832584
22254.70105669019
102733.72041585752
48425.18929420495
1124.1962131436583
10499.385218659232
27630.433765876434
1434580.8629811218
91194.51218551677
392979.1101941196
272150.90632070473
21950.38752706109
1402948.2842827223
332269.41725367226
72431.52028444117
9737.58248071025
204754.83647132752
35657.54468980476
68762.25970305773
1652957.2031959663
1072174.6096497155
15333.44900401707
17598.2315902067
40101.96027861329
19110.382245113167
91648.46979382356
39448.587933802126
13872.012640057057
90084.83279519479
179238.98941386785
2666809.176442003
8360.262116825264
169218.02655907834
130107.9336806865
84270.17589079746
69291.65587755124
89554.0639139023
193327.14644511812
