X-axis,Y-axis
1311.2881355932204,666.6440677966102
1026.2088827203331,582.8887346749942
1003.6449275362319,578.4782608695652
1346.7406542056074,523.731308411215
1214.8451612903225,664.3225806451613
861.2972972972973,679.4864864864865
1229.382743362832,608.7831858407079
988.2830188679245,573.2955974842768
1432.8490566037735,644.7169811320755
1001.25,577.0887096774194
1016.448275862069,475.7528735632184
1105.7143906020558,512.6277533039647
1120.8681818181817,497.75454545454545
1239.2788259958072,547.8280922431866
1264.6694214876034,459.40495867768595
1329.1770186335405,538.4875776397515
1335.3118279569892,489.3462365591398
1097.7301587301588,353.3015873015873
1087.4761904761904,739.3333333333334
850.6525423728814,518.5720338983051
622.0163398692811,627.5555555555555
1185.8852459016393,603.2622950819672
1223.842105263158,215.93859649122808
944.3658536585366,207.71951219512195
1081.6204188481674,465.1125654450262
1089.9473684210527,518.578947368421
1319.975,593.8625
494.51020408163265,412.48979591836735
1058.5263157894738,373.60526315789474
1267.5757575757575,594.5353535353536
1392.40625,144.25
1331.9490445859872,601.0297239915075
1069.3170731707316,457.3170731707317
713.525,390.25
1081.090909090909,297.57575757575756
1294.953125,304.8958333333333
657.5777777777778,378.97777777777776
815.4764150943396,456.04716981132077
646.6779661016949,518.5322033898306
905.4632768361582,546.9830508474577
707.5132743362832,280.283185840708
865.3013698630137,482.1917808219178
1230.6161137440758,496.563981042654
1104.548806032677,547.0255550900712
1098.0,544.439024390244
894.0534979423868,588.9958847736625
741.1509433962265,456.6666666666667
545.3684210526316,354.7631578947368
1380.4782608695652,633.9565217391304
1003.0112359550562,610.6067415730337
1041.6329415265586,707.7423002529385
1349.950980392157,565.7647058823529
935.3552447552447,570.4881118881119
472.5189620758483,525.7904191616766
818.2926829268292,356.5731707317073
977.4522597071929,684.0076384468491
1331.656,753.784
1332.920245398773,622.0613496932515
999.8947368421053,504.42105263157896
965.8250950570342,486.22433460076047
914.6211453744494,515.704845814978
865.0416666666666,483.94166666666666
1017.9089823220258,523.5108695652174
1245.3079870321249,546.2004126142057
1395.8987341772151,669.7088607594936
1434.2465753424658,662.1643835616438
1375.3210332103322,744.5756457564576
1318.782258064516,614.3951612903226
1009.91065830721,609.5172413793103
1209.1225490196077,663.0049019607843
1479.3939393939395,538.5151515151515
1110.951048951049,547.7237762237762
1329.735294117647,575.2470588235294
1064.8355826440284,560.7615730663184
1129.8,314.6
1140.7175572519084,577.6641221374045
872.8488888888888,507.24444444444447
1180.2527472527472,602.1538461538462
1515.2355072463768,842.9347826086956
1336.5235294117647,497.50588235294117
1260.9644839067703,544.3784683684795
